,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,0.09644337243886099,-0.04831343262756712,0.06986302206629919,0.09194170869506182,-0.037081952577709486,0.01487817038344769,-0.010717199731222935,-0.012223610542606707,-0.01194359723351386,-0.040673158049935786,0.012970133918777701,-0.0068690951761836315,0.013867849849369287,-0.028007521439618335,0.0051605465950473935,0.004962312420786134,-0.004294525230347017,-0.00108732712744078,-0.002707596184040712,0.0015473359343358925,-0.005433308635107857,0.0026012845640142066,0.002035678118335563,0.0017559766208649996,-0.0009901313456112104
11,0.010796512276510703,-0.19101681839020535,-0.1573783040094725,0.10759744788956074,-0.021956762434121136,0.047933703727488335,-0.005115991705242662,0.011007491173533255,0.06517608382465573,0.03968203577048205,0.008232005725953805,0.0016369571132356197,-0.002324625843876069,0.009425036708321295,-0.01577471062588127,-0.01707745241138128,0.009822158610009813,-0.0017573342780579882,-0.0033080437744320715,0.02172735812101958,0.0015622296276422449,0.012123550845851531,-0.0053773336234563245,0.0055318900005476845,0.0021533390972144997
12,0.12420765891662514,0.1730058349008176,0.03940582065202343,-0.052173849365967265,0.07549437775818789,-0.02931106794728274,-0.003050797627932333,0.0004042219348607112,0.05358594313824564,0.08399836886390637,0.001975729614325533,0.012707014293169257,-0.025126107493241075,-0.007345217029781626,-0.01939280089585566,-0.002050373424705777,0.012851062583094536,0.002885985342257146,0.006197344149062657,-0.005399082595973421,0.0034768228511859608,0.004607537495312183,-0.01124086635903305,-0.023633751144721528,-0.000538645156257465
13,0.014213276218856331,-0.426820458099596,-0.049210072726635905,-0.053525345633488555,0.12619663485703644,0.05766260370505956,-0.0028593839522691434,-0.009554546474624243,-0.015548112203698644,-0.014150730221788805,0.02886734678435464,0.0023455767607643476,-0.0029554407592457294,-0.0017087566895843144,0.003836644010605256,0.002639097468246595,-0.0002303876207747831,0.000328133199461933,0.00025018986017082823,-0.005386627675991997,0.003990084224441596,-0.0008361803482936374,0.00480771356904268,-0.0014504950520870077,-0.004378442246404697
14,0.0816128719556629,0.14463976440165138,-0.053800914652868626,-0.08992087702000084,-0.011091810854106517,-0.03413964457001769,-0.003869812917293101,-0.007058855657289726,0.011690860695745254,0.009047362809715697,0.008475183535875827,-0.00840133435220274,0.017573153706729783,0.0026487680384768017,-0.007319779873128412,0.007025681275286771,-0.002644124491193805,0.0019252325748737127,0.002845951368127362,0.004101651511166941,0.0023512805776157563,0.00538006897365961,-0.0034077091009314118,-3.0734939637409163e-06,-0.0015828623788183237
15,0.12649250689319916,0.10735130817355532,0.1426536707131909,0.15002539247889074,0.08936536396307651,0.04450224254717606,0.0053986124225284225,0.017332015105026972,0.04381429922266776,-0.01537021166856022,-0.0029198032339009103,-0.013309116756778766,0.019292044409882185,-0.006994693397938457,0.02504632635825919,0.035250852124611626,0.003032513087122864,0.0034555758199468194,-0.004599747150138522,0.033107380713050194,0.04735960120294085,0.0098671535175104,-0.021285524150551096,-0.08625889775261994,0.0060580348341557275
16,-0.4568340552291026,0.02145503732255847,-0.005454205902884624,-0.015197966475778238,0.014225393259407531,0.0010154160702364149,-0.006778041350377724,0.00621624613628844,0.04007154442566032,-0.04031010232010452,6.013006496249615e-05,0.005979389078368195,-0.013660786025406848,-0.0012953523475074727,0.0073434179587142465,-0.00835024330045172,0.008847106106931025,0.0023969645051849678,0.0009329016962934694,-0.00546171662679423,-0.002002076490298993,-0.003068353599740469,-0.0004901043132759763,-0.0016771739419637072,0.0009284007661814368
17,0.12784543517042507,0.1322082448575183,0.05928039474705606,0.04839081952917209,0.036085734443679685,0.017273266987819672,0.0033730492119740697,0.0050038240427691515,0.0032503638238039353,0.0005869070256533347,-0.003932893493335733,0.004726773714612955,-0.010646202128873851,-0.011355344559833332,0.018146540507328966,0.006417350870821497,-0.005043269003936694,0.0016978008417039277,0.0022673134862224347,0.0029714186959262537,0.004429128098219557,0.0031027348780283764,-0.0007551386096009014,0.007486554781768658,-0.0005195780695502597
18,-0.046992796897009206,0.1340449686878266,-0.0159947853042276,-0.07795463994454566,0.018761226262760968,-0.034441579102640466,-0.025109178303703628,0.005481240015141189,0.0606512398221382,0.021978571738499243,0.0073110344641710906,-0.009498407246743348,0.02601880062455327,-0.011933845818504806,0.013738547782407903,-0.007745017895494297,-0.0031154656983152693,-0.01621077641092779,-0.03421698567886968,0.010010060060121251,-0.010110950677458215,-0.02805935615860158,0.01852650989187592,-0.00205115845817758,0.003266565465301396
19,0.07292766502366538,-0.18504327397217235,0.06138527948595555,0.020485026716804345,-0.04928179818502205,-0.010773748204636646,0.007982029299318584,0.009938206149091109,-0.006760072005267804,-0.012574898127567052,-0.006953090653334214,-0.0022034992929327478,0.0035443045192276885,-0.018114489994327385,0.00321698399610162,0.0015847513082309621,-0.0031151509610534054,1.3646814038506493e-05,0.0015151631058560975,0.00445049395084873,-0.014413892426246721,0.0020425377617281446,-0.004201573495101829,-0.00013743437664983982,-0.0012800040191778244
20,0.12482962565240449,0.12551936502086555,0.0547717097281411,0.05009592954012006,0.027294482200610332,0.017069710154586918,0.0030243696283116443,0.0029293340489696556,-0.002885809390726593,-0.005166986062834433,-0.0023215049047773783,0.0032092537588073408,-0.009306112262142317,-0.01172638143923071,0.01431838950935137,0.006672741887902849,-0.0008909205561794739,0.0012944583480319286,0.0016340119850426302,0.003551736920235462,0.002191261573771688,0.0023561661875188744,0.0007090828833096352,0.0032081233431736113,-0.0014020445761952563
