DNA sample ethnicity and id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,DNA sample ethnicity,sample id
Baltic_EST_MA:s19_IVLS09KT_1,0.122929,0.114755,0.089378,0.09367,0.046162,0.037929,0.011751,0.022153,0.001841,-0.03991,-0.008119,-0.020831,0.026164,0.032479,-0.007465,0.019888,0.022035,-0.00076,-0.005656,0.006378,-0.003743,0.009398,0.00493,0,-0.006107,Baltic_EST_MA,s19_IVLS09KT_1
Baltic_EST_Narva:Kivisaare3,0.127482,0.100537,0.162539,0.180881,0.096018,0.05271,0.00235,0.018461,0.054608,-0.022597,-0.005846,-0.008393,0.032259,-0.016515,0.032844,0.0297,-0.009257,0.002534,-0.00352,0.029639,0.039306,0.015457,-0.025759,-0.107726,0.005508,Baltic_EST_Narva,Kivisaare3
Baltic_EST_Narva:Veibri4,0.130897,0.093429,0.159899,0.188956,0.082169,0.065539,-0.005405,0.017307,0.032928,-0.040639,-0.001461,-0.017984,0.0278,-0.008945,0.031216,0.034208,-0.014081,-0.000253,-0.008547,0.040269,0.037808,0.0115,-0.018857,-0.079168,0.002994,Baltic_EST_Narva,Veibri4
Baltic_LTU_BA:Turlojiske1,0.122929,0.126941,0.092395,0.098515,0.042469,0.034582,-0.00188,0.010153,-0.000614,-0.04975,-0.000812,-0.018583,0.013082,0.032066,-0.0095,-0.000398,-0.006389,0.003041,-0.00817,-0.001251,-0.002496,0.005193,0.002342,-0.021328,0.00946,Baltic_LTU_BA,Turlojiske1
Baltic_LTU_BA:Turlojiske3,0.135449,0.129988,0.089755,0.089471,0.038469,0.038208,0.016451,0.011999,-0.005727,-0.047017,-0.003573,-0.017085,0.017393,0.021744,-0.009772,-0.006762,-0.011213,0.002154,-0.001634,0.002626,-0.004367,-0.00272,-0.001356,-0.007591,0.008861,Baltic_LTU_BA,Turlojiske3
Baltic_LTU_Late_Antiquity_low_res:DA171,0.138864,0.118817,0.096543,0.099484,0.061242,0.048527,0.016686,0.026307,-0.004704,-0.043919,-0.005359,-0.025927,0.042368,0.034681,0.0095,0.004375,-0.008736,0.003421,0.002891,-0.00963,0.013102,-0.018053,0.013927,-0.012411,0.002395,Baltic_LTU_Late_Antiquity_low_res,DA171
Baltic_LTU_Meso:Spiginas4,0.134311,0.108662,0.181395,0.186695,0.136949,0.061077,0.010575,0.034383,0.071174,-0.007472,-0.013153,-0.016935,0.029286,0.000138,0.039495,0.060063,0.005215,0.001267,-0.00352,0.048523,0.072248,0.013231,-0.036235,-0.136525,0.012574,Baltic_LTU_Meso,Spiginas4
Baltic_LTU_Narva:Donkalnis6,0.127482,0.116786,0.17687,0.183465,0.136333,0.05522,0.010105,0.03646,0.074242,-0.004738,-0.012179,-0.016785,0.024975,0.001789,0.031759,0.051445,0.007823,0.002787,-0.008422,0.050274,0.080233,0.017064,-0.040056,-0.129536,0.015927,Baltic_LTU_Narva,Donkalnis6
Baltic_LTU_Narva:Donkalnis7,0.132035,0.106631,0.169327,0.186695,0.100942,0.05271,0.011045,0.019384,0.045609,-0.03262,0.003085,-0.023079,0.021407,0.004679,0.02538,0.039379,-0.01369,-0.002914,-0.004022,0.027888,0.052782,0.00643,-0.019103,-0.10146,0.011855,Baltic_LTU_Narva,Donkalnis7
Baltic_LTU_Narva:Kretuonas1,0.132035,0.107646,0.181395,0.18185,0.112021,0.046296,0.00611,0.026768,0.047654,-0.022597,0.001624,-0.014987,0.023191,0.002064,0.03298,0.045346,0.013821,0.003801,-0.006159,0.049899,0.057773,-0.003833,-0.021075,-0.109895,0.000718,Baltic_LTU_Narva,Kretuonas1
Baltic_LTU_Narva:Kretuonas2,0.135449,0.108662,0.18592,0.186695,0.117253,0.046854,0.012926,0.033691,0.060948,-0.01713,0.001461,-0.020532,0.033895,0.001376,0.023072,0.05224,0.007041,0.010008,-0.004022,0.042395,0.072123,0.006801,-0.025143,-0.107003,0.014849,Baltic_LTU_Narva,Kretuonas2
Baltic_LTU_Narva:Kretuonas4,0.135449,0.114755,0.182526,0.18185,0.11756,0.056615,0.008225,0.025384,0.058289,-0.025331,-0.009581,-0.024129,0.029732,0.007569,0.036373,0.057279,0.014342,0.007221,-0.011187,0.042645,0.061142,0.008408,-0.026622,-0.10869,0.007424,Baltic_LTU_Narva,Kretuonas4
Baltic_LTU_Narva:Spiginas1,0.129758,0.109677,0.18592,0.184757,0.135718,0.056894,0.016451,0.029999,0.068925,-0.012028,-0.017538,-0.017534,0.03107,0.009909,0.045873,0.03633,-0.007823,0.010895,-0.005154,0.048773,0.073994,0.0115,-0.043506,-0.127367,0.015567,Baltic_LTU_Narva,Spiginas1
Baltic_LVA_BA:Kivutkalns153,0.137726,0.123895,0.110873,0.10336,0.041238,0.037929,0.012456,0.013153,-0.010022,-0.051391,0.005521,-0.019333,0.034192,0.046379,-0.013165,-0.011535,-0.00678,-0.005954,-0.007542,0.001126,0.010731,-0.002102,0.003081,-0.017954,-0.010059,Baltic_LVA_BA,Kivutkalns153
Baltic_LVA_BA:Kivutkalns19,0.130897,0.122879,0.108611,0.110467,0.052933,0.041276,0.015746,0.016384,-0.001636,-0.049204,-0.001137,-0.016785,0.037165,0.037296,-0.017236,0.005834,0.004172,0.007855,0.008045,0.009505,0.000749,-0.00643,0.019473,-0.020123,0.006586,Baltic_LVA_BA,Kivutkalns19
Baltic_LVA_BA:Kivutkalns194,0.118376,0.13405,0.092017,0.10756,0.034776,0.038208,0.011281,0.010384,0.022089,-0.038087,0.004222,-0.007493,0.024232,0.040186,-0.020901,0.009016,0.010561,-0.006841,-0.002137,0.027513,-0.017594,-0.005441,0.013804,-0.022413,0.011735,Baltic_LVA_BA,Kivutkalns194
Baltic_LVA_BA:Kivutkalns207,0.129758,0.12491,0.110119,0.114666,0.048932,0.047133,0.016686,0.019384,-0.003477,-0.058316,-0.00341,-0.025777,0.036571,0.052709,-0.014658,-0.009546,-0.00678,-0.003294,-0.006913,0.003252,-0.005366,-0.006554,0.008504,-0.025184,0.001796,Baltic_LVA_BA,Kivutkalns207
Baltic_LVA_BA:Kivutkalns209,0.124067,0.117801,0.089,0.120157,0.046778,0.041555,0.012926,0.028383,-0.002045,-0.052302,-0.00747,-0.021431,0.037611,0.046104,-0.016422,0.004906,0.0103,-0.008235,-0.002137,0.00963,-0.004492,-0.011252,0.014666,-0.02181,0.002515,Baltic_LVA_BA,Kivutkalns209
Baltic_LVA_BA:Kivutkalns215,0.134311,0.133034,0.09956,0.108529,0.051702,0.04016,0.013396,0.021461,0.003477,-0.050844,-0.005034,-0.019633,0.029732,0.039773,-0.012351,-0.003182,-0.015255,0.003294,-0.000754,0.012756,0.003494,-0.005317,-0.000616,-0.020003,0.007664,Baltic_LVA_BA,Kivutkalns215
Baltic_LVA_BA:Kivutkalns222,0.130897,0.123895,0.101068,0.120157,0.057549,0.044344,0.020211,0.022384,-0.005522,-0.045923,0.000162,-0.024578,0.031516,0.040736,-0.013979,0.011403,0.011995,-0.007221,0.004022,0.008629,-0.009234,-0.000742,0.007272,-0.0194,0,Baltic_LVA_BA,Kivutkalns222
Baltic_LVA_BA:Kivutkalns25,0.135449,0.125926,0.095412,0.112405,0.056318,0.033746,0.013396,0.021691,-0.005522,-0.048839,0.001299,-0.016485,0.029732,0.043214,-0.021444,0.009016,0.01695,0.00152,-0.004274,5.00E-04,-0.000125,-0.005193,0.008011,-0.019521,-0.00012,Baltic_LVA_BA,Kivutkalns25
Baltic_LVA_BA:Kivutkalns42,0.133173,0.135065,0.09428,0.102391,0.045239,0.034861,0.014806,0.016153,-0.002454,-0.04483,0.002923,-0.018733,0.03553,0.043764,-0.021308,-0.00411,-0.005998,0.005828,0.008799,-0.002876,-0.000624,-0.00371,0.008874,-0.034945,0.002754,Baltic_LVA_BA,Kivutkalns42
Baltic_LVA_HG:I4432,0.135449,0.100537,0.188937,0.21092,0.110174,0.063587,0.011986,0.023768,0.055221,-0.016219,-0.004709,-0.021281,0.029137,-0.008395,0.039223,0.046141,0.002086,0.007348,-0.005154,0.04252,0.058771,0.008037,-0.029949,-0.119053,0.013771,Baltic_LVA_HG,I4432
Baltic_LVA_HG:I4434,0.122929,0.099522,0.185543,0.208013,0.104327,0.055499,0.013866,0.025153,0.055835,-0.02278,-0.003085,-0.018434,0.032111,-0.006055,0.035152,0.046937,0.005346,0.000253,-0.006285,0.046522,0.060269,0.019043,-0.015283,-0.111582,0.008622,Baltic_LVA_HG,I4434
Baltic_LVA_HG:I4438,0.12862,0.103584,0.175738,0.197354,0.104019,0.052989,0.007285,0.02123,0.044177,-0.029887,-0.000325,-0.019183,0.026759,-0.007432,0.034609,0.052108,-0.000261,0.007981,-0.006285,0.045522,0.059395,0.013973,-0.02884,-0.102424,0.012095,Baltic_LVA_HG,I4438
Baltic_LVA_HG:I4439,0.130897,0.102568,0.182149,0.197354,0.116945,0.055499,0.00799,0.020768,0.061562,-0.019681,-0.016401,-0.014387,0.030921,-0.003303,0.038816,0.05529,0.008605,0.004307,-0.01257,0.040644,0.072622,0.01422,-0.030689,-0.123391,0.003712,Baltic_LVA_HG,I4439
Baltic_LVA_HG:I4440,0.124067,0.109677,0.171213,0.191863,0.103096,0.0502,0.009635,0.021691,0.054403,-0.029704,-0.006171,-0.010341,0.028097,0.005918,0.02823,0.041633,-0.007302,0.009755,-0.004274,0.043271,0.058023,0.013107,-0.025266,-0.10857,0.007065,Baltic_LVA_HG,I4440
Baltic_LVA_HG:I4441,0.135449,0.093429,0.171967,0.188633,0.101557,0.049921,0.0047,0.020307,0.042336,-0.030433,-0.006008,-0.018284,0.026313,-0.00812,0.030673,0.039644,0.008605,-0.0019,-0.011061,0.042145,0.052782,0.022505,-0.024403,-0.105316,0.009939,Baltic_LVA_HG,I4441
Baltic_LVA_HG:I4550,0.130897,0.1046,0.184789,0.200907,0.125562,0.059125,0.009165,0.03046,0.069334,-0.020957,-0.005359,-0.017534,0.023786,-0.002064,0.045738,0.061124,0.005346,0.006334,-0.006159,0.044771,0.072497,0.00643,-0.031551,-0.130862,0.012813,Baltic_LVA_HG,I4550
Baltic_LVA_HG:I4551,0.132035,0.09546,0.178378,0.195739,0.09294,0.057173,0.002115,0.019384,0.050108,-0.03098,-0.003085,-0.014537,0.027651,-0.020781,0.040988,0.044948,0.003651,0.007981,-0.002011,0.043521,0.057523,0.00643,-0.02465,-0.099171,0.003952,Baltic_LVA_HG,I4551
Baltic_LVA_HG:I4552,0.135449,0.098506,0.185543,0.196385,0.10802,0.056894,0.0094,0.020768,0.048063,-0.027153,-0.004709,-0.020682,0.028989,-0.003716,0.03298,0.049854,0.008996,0.006461,0.000377,0.045272,0.063263,0.01422,-0.029826,-0.10869,0.009939,Baltic_LVA_HG,I4552
Baltic_LVA_HG:I4553,0.129758,0.100537,0.181395,0.199615,0.114483,0.051316,0.015981,0.021691,0.05379,-0.02278,-0.008444,-0.02218,0.028692,0,0.042345,0.057146,0.003651,-0.000253,0.001885,0.04102,0.061267,0.01793,-0.026375,-0.113992,0.007903,Baltic_LVA_HG,I4553
Baltic_LVA_HG:I4595,0.126344,0.093429,0.179887,0.187341,0.109559,0.055499,0.002585,0.023076,0.054608,-0.01549,-0.005521,-0.02218,0.027948,0.000963,0.033116,0.05224,0.011604,-0.001774,-0.007416,0.04202,0.063887,0.007048,-0.02354,-0.113631,0.015208,Baltic_LVA_HG,I4595
Baltic_LVA_HG:I4596,0.12862,0.098506,0.18592,0.191863,0.118791,0.058288,0.0094,0.019615,0.058085,-0.028064,0.004222,-0.020082,0.028394,-0.011285,0.031623,0.049456,0.005215,0.00076,-0.003897,0.042896,0.06788,0.008408,-0.033277,-0.116281,0.006347,Baltic_LVA_HG,I4596
Baltic_LVA_HG:I4626,0.121791,0.114755,0.184412,0.200584,0.110482,0.063308,0.002585,0.023537,0.05604,-0.017495,-0.007632,-0.017085,0.020664,0.010046,0.042345,0.036727,-0.008475,0.007728,-0.017221,0.039894,0.068754,0.027327,-0.035495,-0.136766,0.015208,Baltic_LVA_HG,I4626
Baltic_LVA_HG:I4628,0.127482,0.098506,0.177247,0.203491,0.108328,0.051595,0.013161,0.011538,0.048677,-0.032985,-0.002598,-0.020232,0.028543,0.002064,0.029858,0.040175,-0.008736,0.009628,-0.005656,0.04152,0.062265,0.00643,-0.016145,-0.107847,0.016765,Baltic_LVA_HG,I4628
Baltic_LVA_HG:I4630,0.124067,0.08632,0.167819,0.198,0.07386,0.057173,0.00423,0.005307,0.036405,-0.042461,0.004384,-0.009142,0.033597,-0.024634,0.02253,0.041766,0.00013,0.00114,-0.006913,0.036518,0.039805,0.013973,-0.016022,-0.075312,-0.002874,Baltic_LVA_HG,I4630
Baltic_LVA_HG:I4632,0.134311,0.106631,0.183281,0.187664,0.100634,0.059404,0.009635,0.023076,0.050517,-0.031162,-0.009419,-0.024278,0.028692,-0.009221,0.040988,0.053036,0.010691,-0.00038,-0.002137,0.039144,0.062639,0.009769,-0.029456,-0.103991,0.013053,Baltic_LVA_HG,I4632
Baltic_LVA_MN:I4435,0.125205,0.042652,0.133501,0.19477,0.003693,0.054384,-0.017861,-0.013153,-0.005931,-0.087838,0.011367,-0.024578,0.033449,-0.047617,0.023751,0.018165,-0.002086,0.00076,-0.006159,0.026513,0.00025,0.012118,0.003328,-0.02181,-0.000239,Baltic_LVA_MN,I4435
Baltic_LVA_MN:I4436,0.129758,0.061947,0.143306,0.200584,0.037853,0.06275,-0.006345,0.005538,0.016566,-0.059591,0.004384,-0.016785,0.027354,-0.024634,0.024022,0.037523,-0.000261,-0.00114,-0.002388,0.024262,0.014474,0.007543,-0.003944,-0.049164,-0.003592,Baltic_LVA_MN,I4436
Baltic_LVA_MN:I4437,0.136588,0.098506,0.171213,0.186049,0.092633,0.054384,0.003525,0.025153,0.04929,-0.027153,0.005359,-0.019782,0.023191,-0.011147,0.033251,0.042429,0.007693,0.005701,-0.008673,0.043521,0.053905,0.019537,-0.027607,-0.097484,0.012454,Baltic_LVA_MN,I4437
Baltic_LVA_MN:I4554,0.119514,0.043668,0.134255,0.205429,0.014156,0.063866,-0.011751,-0.011076,-0.010226,-0.082006,0.012829,-0.017385,0.032259,-0.041149,0.025515,0.029302,-0.001304,-0.009375,-0.012318,0.025512,0.006364,0.021392,0.002342,-0.025666,-0.009819,Baltic_LVA_MN,I4554
Baltic_LVA_MN:I4627,0.135449,0.106631,0.179509,0.185726,0.089555,0.059404,0.00705,0.025153,0.054403,-0.023144,-0.007795,-0.014087,0.033003,-0.013212,0.033116,0.053566,0.001434,0.003421,-0.007668,0.035392,0.059146,0.025596,-0.017748,-0.10628,0.008143,Baltic_LVA_MN,I4627
BEL_GoyetQ116-1:Q116-1,0.043253,-0.005078,0.003017,0.093993,0.045547,0.001952,-0.00517,-0.000692,0.065857,0.024055,0.00341,0.000899,0.009366,-0.022983,0.019137,0.017634,0.011865,0.004561,-0.006034,0.034767,0.026079,0.002473,-0.023664,-0.061695,0.003712,BEL_GoyetQ116-1,Q116-1
BEL_GoyetQ2:GoyetQ2,0.071709,0.03859,0.067127,0.122095,0.085554,0.016176,-0.00188,0.006923,0.079764,0.015855,-0.013478,-0.017085,0.009217,-0.019267,0.044245,0.036197,0.002217,0.003547,-0.009302,0.045272,0.054778,0.003215,-0.034263,-0.101942,0.011376,BEL_GoyetQ2,GoyetQ2
Bell_Beaker_Bavaria:E09538,0.121791,0.147252,0.032809,0.007429,0.035391,-0.006136,-0.00235,0.002769,0.00634,0.028793,-0.001949,0.009891,-0.023637,-0.012111,-0.000814,-0.002121,0.007041,0.002154,0.007039,-0.004127,0.000624,-0.004575,-0.016269,0.001325,-0.001078,Bell_Beaker_Bavaria,E09538
Bell_Beaker_Bavaria:E09569,0.117238,0.122879,0.051666,0.050065,0.026466,0.015897,-0.00282,-0.000692,0.005522,0.002369,0.001624,0.002698,-0.004014,-0.009909,0.014251,0.005436,-0.002086,0.003801,-0.004399,0.008254,0.005241,0.00507,-0.001356,-0.000482,0.000239,Bell_Beaker_Bavaria,E09569
Bell_Beaker_Bavaria:E09613_d,0.125205,0.123895,0.048649,0.063954,0.025235,0.01757,0.008225,-0.008769,-0.003886,-0.008201,-0.002273,-0.004796,-0.012042,-0.021882,0.017236,0.00769,0.008736,0,0.006411,-0.003752,0.01984,0.011376,0.00456,-0.00241,-0.00012,Bell_Beaker_Bavaria,E09613_d
Bell_Beaker_Bavaria:I3588,0.12862,0.132019,0.047894,0.037145,0.036314,0.005578,0.00235,0.005077,0.01084,0.018041,-0.00341,0.01124,-0.019772,-0.016377,-0.002714,0.015248,0.017471,-0.004687,0.003142,0.009505,0.002246,0.001113,-0.007641,0.007832,0.002515,Bell_Beaker_Bavaria,I3588
Bell_Beaker_Bavaria:I3589,0.127482,0.135065,0.050911,0.051034,0.028928,0.008088,0.006815,0.001615,-0.007158,-0.001458,0.002436,0.004196,-0.008028,-0.01679,0.0076,0.022938,0.009779,-0.00114,0.00088,0.014007,0.006738,0.000124,0.007765,0.001325,-0.006227,Bell_Beaker_Bavaria,I3589
Bell_Beaker_Bavaria:I3590,0.120652,0.147252,0.044123,0.018088,0.037853,-0.004462,-0.001645,-0.006461,0.009204,0.010387,0,0.012439,-0.014271,-0.007019,0.005972,-0.00411,-0.017602,0.008235,0.019986,0.004377,-0.001996,0.001731,-0.01479,-0.000602,0.003592,Bell_Beaker_Bavaria,I3590
Bell_Beaker_Bavaria:I3594,0.130897,0.155376,0.041483,-0.016473,0.055703,-0.012829,-0.007285,0.006231,0.028838,0.044101,-0.001786,0.013788,-0.018434,-0.0139,-0.005565,0.000796,-0.001434,-0.005448,0.000628,-0.005127,0.002246,0.002844,-0.006039,-0.00253,0.000838,Bell_Beaker_Bavaria,I3594
Bell_Beaker_Bavaria:I3600,0.135449,0.122879,0.050911,0.046835,0.028313,0.015618,-0.004465,-0.001846,-0.005931,0.006378,-0.000162,-0.008393,-0.000892,-0.017065,0.010722,0.018032,0.014864,0.005068,-0.002011,0.011756,0.00574,0.005688,0.006902,0.000482,0.001317,Bell_Beaker_Bavaria,I3600
Bell_Beaker_Bavaria:I3601,0.119514,0.119832,0.045254,0.061047,0.018773,0.024263,-0.000705,-0.001154,-0.001841,-0.006925,-0.00406,0.008093,-0.017245,-0.024634,0.024701,0.02148,0.012386,-0.004814,-0.001383,0.007879,-0.001996,-0.002226,-0.006779,0.009037,-0.00467,Bell_Beaker_Bavaria,I3601
Bell_Beaker_Bavaria:I5017,0.132035,0.14319,0.027907,0.010982,0.017542,-0.00251,-0.003525,-0.006923,-0.012476,0.016948,0.001461,0.001049,-0.011893,-0.000963,-0.009365,0.00716,0.001695,-0.000887,0,0.001876,-0.010606,-0.008532,-0.005053,0.014219,-0.008382,Bell_Beaker_Bavaria,I5017
Bell_Beaker_Bavaria:I5020,0.122929,0.126941,0.066373,0.047481,0.03693,0.037092,0.00188,-0.001154,-0.00225,0.01713,-0.023546,0.017534,-0.002973,-0.024497,0.018865,0.015248,-0.000782,0.007601,-0.006788,0.004127,0.009608,-0.005193,-0.008997,-0.022172,0.011376,Bell_Beaker_Bavaria,I5020
Bell_Beaker_Bavaria:I5023,0.134311,0.126941,0.06939,0.066861,0.03416,0.026495,0.004935,0.000462,0.0045,-0.005103,0.004222,0.008542,-0.012042,-0.01913,0.021172,0.0179,0.015646,0,0.000377,0.010255,0.004118,0.001237,0.006162,0.00976,0.001437,Bell_Beaker_Bavaria,I5023
Bell_Beaker_Bavaria:I5519,0.12862,0.121864,0.058454,0.075259,0.024004,0.027889,0.00094,0.001385,-0.007976,-0.018041,0.00341,0.003747,-0.003717,-0.014175,0.019272,0.024662,-0.000391,-0.00076,0.008925,0.006628,0.005865,0.005441,0.005053,0.008194,-0.003592,Bell_Beaker_Bavaria,I5519
Bell_Beaker_Bavaria:I5520,0.136588,0.136081,0.039975,0.014212,0.036314,0.008925,-0.004935,-0.000462,0.0045,0.026242,0.007145,0.008393,-0.016204,-0.018441,0.005157,-0.00358,0.011213,-0.004687,-0.000377,-0.000125,0.000873,-0.001855,-0.004437,0.003615,-0.003712,Bell_Beaker_Bavaria,I5520
Bell_Beaker_Bavaria:I5521,0.135449,0.128972,0.070522,0.057494,0.028005,0.027889,-0.00329,0.002077,-0.001023,-0.004738,-0.005846,0.013188,-0.013825,-0.016102,0.020358,0.005171,0.004303,0.001647,0.00993,0.010755,0.006738,0.010263,-0.001109,-0.003253,-0.006586,Bell_Beaker_Bavaria,I5521
Bell_Beaker_Bavaria:I5523,0.127482,0.121864,0.056191,0.062339,0.0397,0.018686,0.010575,-0.006461,-0.005931,-0.016766,-0.00065,0.005245,-0.006095,-0.016377,0.025515,0.006364,-0.00339,0.005068,0.00088,0.005753,0.000873,0.000866,0.000493,0.006989,-0.006466,Bell_Beaker_Bavaria,I5523
Bell_Beaker_Bavaria:I5524,0.120652,0.145221,0.038466,-0.001292,0.041238,-0.002789,0.00893,0.008307,0.008999,0.026242,-0.001949,0.011839,-0.005946,0.003441,-0.00095,-0.005436,-0.012256,0.00152,0.004148,-0.006003,-0.002246,0.001484,-0.0053,-0.008073,0.000599,Bell_Beaker_Bavaria,I5524
Bell_Beaker_Bavaria:I5525,0.127482,0.132019,0.06675,0.05168,0.040623,0.018407,0.00846,0.005538,0.01268,0.00164,0.001299,0.002098,-0.008028,-0.011285,0.018729,0.023071,0.018906,-0.003294,-0.002765,0.010255,0.010731,-0.000742,0.000863,-0.006507,-0.003473,Bell_Beaker_Bavaria,I5525
Bell_Beaker_Bavaria:I5529,0.132035,0.136081,0.049026,0.028424,0.035391,0.006136,0.005875,0.005307,0.007567,0.010934,0.010068,0.012139,-0.016204,-0.010184,0.006922,0.004375,-0.000913,0.004181,0.008673,0.002626,-0.001872,0.004328,0.006162,0.009881,0.001437,Bell_Beaker_Bavaria,I5529
Bell_Beaker_Bavaria:I5531,0.125205,0.13405,0.06675,0.062985,0.042162,0.020638,0.00658,0.010615,-0.001432,-0.017495,-0.006333,0.001649,0.005798,-0.005092,0.007329,0.008221,0.001825,0.006841,0.005656,0.005753,0.003619,0.002349,0.000493,-0.002651,-0.001197,Bell_Beaker_Bavaria,I5531
Bell_Beaker_Bavaria:I5658,0.129758,0.119832,0.050534,0.059109,0.027082,0.016455,-0.001645,0.001846,0.000614,-0.002369,0.002436,0.009292,-0.00773,-0.006744,0.021851,-0.004508,-0.017732,0.004434,0.004902,0.011005,0.017469,-0.002968,0.002342,0.017111,-0.004191,Bell_Beaker_Bavaria,I5658
Bell_Beaker_Bavaria:I5659,0.138864,0.12491,0.073539,0.062339,0.031083,0.023706,0.002115,0.012923,0.01084,-0.002916,-0.00682,0.000749,-0.010258,-0.006744,0.014386,0.008353,0.000261,0.003801,-0.012193,0.012756,0.019466,-0.000742,0.008751,0.000602,-0.023471,Bell_Beaker_Bavaria,I5659
Bell_Beaker_Bavaria:I5833,0.114961,0.136081,0.065619,0.050711,0.037545,0.01004,-0.00329,0.000462,0.012271,0.007289,0.001949,0.002847,-0.014569,-0.011836,0.021444,0.008884,0.004955,-0.001394,0.00264,-0.001251,0.006613,0.012736,-0.002095,-0.003856,-0.001197,Bell_Beaker_Bavaria,I5833
Bell_Beaker_Bavaria:I5834,0.125205,0.129988,0.050911,0.048127,0.033852,0.020917,-0.00658,-0.000692,0.009817,0.011663,-0.001624,0.003747,-0.004906,-0.010459,0.011536,0.013126,0.000391,0.007981,0.00352,-0.005503,-0.002496,-0.000742,-0.008874,-0.000964,0.000958,Bell_Beaker_Bavaria,I5834
Bell_Beaker_Bavaria:I6590,0.119514,0.132019,0.059208,0.039729,0.038469,0.007809,-0.000235,0.001846,0.012067,0.011845,0.00341,0.008243,-0.012339,-0.010597,0.022394,0.005304,0.004172,0.004941,0.006034,0.011506,0.010981,0.006059,0.005176,0.000964,0.003712,Bell_Beaker_Bavaria,I6590
Bell_Beaker_Bavaria:I6591,0.124067,0.135065,0.042992,0.030039,0.023697,0.006972,0.003055,0.003461,0.009817,0.012028,-0.003085,0.005095,-0.00773,-0.012111,0.013029,0.006232,0.010822,0.001014,0.001131,0.003252,0.00262,0.012489,0.002342,-0.004338,-0.001676,Bell_Beaker_Bavaria,I6591
Bell_Beaker_Bavaria:I6624,0.130897,0.138112,0.056945,0.040052,0.035391,0.006136,-0.001175,0.008769,0.015544,0.024055,0.003248,0.016036,-0.00996,-0.004404,0.017779,-0.002784,-0.0103,0.003927,0.002891,0.003877,0.003369,-0.000247,0.000246,-0.011086,0.006466,Bell_Beaker_Bavaria,I6624
Bell_Beaker_CHE:I5755,0.119514,0.133034,0.067127,0.022933,0.045547,0,-0.01081,0.001615,0.019021,0.01877,0.007957,0.005395,-0.010852,-0.020368,0.017779,0.009016,-0.001825,0.005828,0.003394,0.006128,0.008984,0.001731,0.016145,-0.015665,0.004311,Bell_Beaker_CHE,I5755
Bell_Beaker_CHE:I5759,0.126344,0.127957,0.022627,0.011628,0.031698,0.008088,0.00658,0.003923,0.022702,0.014397,0.008444,-0.002847,-0.029286,-0.00289,0.003122,-0.00716,-0.001825,-0.000507,0.003394,0.005628,-0.012603,0.000247,-0.021075,0.002048,-0.011137,Bell_Beaker_CHE,I5759
Bell_Beaker_CZE_early:PRU002.A0101,0.122929,0.131003,0.067127,0.073321,0.025543,0.025658,0.00282,0.011999,-0.009817,-0.016401,-0.000487,0.003747,-0.009514,-0.016652,0.03488,-0.00305,-0.020992,0.002407,-0.004777,0.001626,-0.002246,-0.001607,-0.001972,0.00735,-0.002994,Bell_Beaker_CZE_early,PRU002.A0101
Bell_Beaker_CZE_early:PRU003,0.125205,0.120848,0.066373,0.0646,0.018157,0.015339,0.00752,0.005538,-0.007976,-0.016037,-0.01153,0.003297,-0.013231,-0.011698,0.011401,0.005834,0.000261,-0.003294,-0.002514,0.007003,0.008111,-0.001607,0.000863,-0.007471,-0.002634,Bell_Beaker_CZE_early,PRU003
Bell_Beaker_CZE_early:TIS002.merged,0.125205,0.113739,0.063733,0.079781,-0.004001,0.035977,0.004935,0.000462,-0.023929,-0.033167,-0.002436,0.001798,-0.010109,-0.01968,0.027416,0.015646,-0.007432,0.001014,-0.001006,0.000375,-0.004617,0.000495,-0.005669,0.008194,-0.00479,Bell_Beaker_CZE_early,TIS002.merged
Bell_Beaker_CZE_late:HOP001,0.127482,0.138112,0.056945,0.044897,0.0437,0.015618,0.007285,0.004846,0.003272,0.006378,-0.002598,0.006744,-0.020961,-0.006606,0.018187,0.006762,-0.005607,-0.0019,0.001131,-0.004627,0.005366,0.012118,0.001849,-0.001687,-0.002754,Bell_Beaker_CZE_late,HOP001
Bell_Beaker_CZE_late:HOP002.A0101,0.12862,0.119832,0.053551,0.031977,0.032006,0.024263,0.00282,-0.001615,-0.016362,0.004009,0.012829,0.01124,-0.018434,-0.02546,0.010586,0.011933,0.009518,0.001267,-0.004022,0.000375,0.01984,-0.003462,0.005423,0.017593,0,Bell_Beaker_CZE_late,HOP002.A0101
Bell_Beaker_CZE_late:HOP003.A0101,0.125205,0.123895,0.049403,0.052649,0.035083,0.013387,0.00705,0.003692,-0.000818,-0.000364,0.002923,0.009891,-0.007879,-0.015827,0.018187,0.005569,0.001304,0.004434,0.004399,-0.001,0.006988,-0.001855,-0.008381,0.005543,-0.006107,Bell_Beaker_CZE_late,HOP003.A0101
Bell_Beaker_CZE_late:HOP004.A0101,0.130897,0.146236,0.042992,0.003553,0.050163,-0.008088,-0.00094,-0.005077,0.020248,0.029522,0.000487,-0.00045,-0.013231,-0.009909,-0.008279,0.007955,0.025034,0.005574,0.002514,0.006253,-0.000499,-0.000124,-0.002465,-0.005422,0.001437,Bell_Beaker_CZE_late,HOP004.A0101
