Pashtun_Kurram,-0.8191879,9.280681813
Pashtun_North_Afghanistan,-1.370381749,6.445946818
Piapoco,-37.48802383,-8.637400511
Pima,-36.50444743,-8.329507048
Piramalai,-0.689089015,22.55124014
Polish,-8.118144061,-20.02178322
Polish_Kashubian,-10.11502996,-21.05423915
Portuguese,9.866429542,-31.58704193
Pulliyar,-0.823990346,27.57694672
Punjabi_Christian_India,0.303793432,22.9281613
Punjabi_Hindu_India,-0.983365864,12.2337246
Punjabi_Jatt,-1.212995237,10.17501988
Punjabi_Lahore,-0.871044585,16.22189994
Punjabi_Muslim_India,-0.128543964,12.67953264
Punjabi_Sikh_India,-1.037169572,10.98176275
Qiang_Danba,-25.84764047,15.17665104
Qiang_Daofu,-24.82631753,13.68206146
Quechua,-36.08250373,-9.671234215
Rai,-22.83666553,13.49566128
Rajput_Rajasthan,-2.211494727,14.48429558
Rajput_Rajasthan_o,-5.682525204,16.18814155
Relli,0.612860218,24.97481441
Rendille,34.12423477,6.406441787
Riang,-19.78540382,16.07788177
Roma_Balkans,2.811402683,-7.720256249
Roma_Barcelona,2.757586714,-8.960117465
Roma_Bilbao,2.830300477,-8.0891471
Roma_Granada,2.840285721,-7.991073482
Roma_Madrid,2.801885612,-8.539266052
Roma_Porto,2.833570274,-8.027719003
Romanian,0.657002255,-21.40807068
Romaniote_Jew,14.18311789,-14.72641986
Ronga,28.15656217,18.71807742
Ror,-1.80725493,8.885356836
Rumelia_East,6.69179682,-20.27487903
Russian_Belgorod,-8.599711632,-19.06420011
Russian_Kaluga,-10.49302863,-18.89594627
Russian_Kostroma,-12.35828886,-13.97468932
Russian_Krasnoborsky,-12.76605446,-13.31720158
Russian_Kursk,-9.862667964,-18.47732588
Russian_Leshukonsky,-14.0666257,-11.30543026
Russian_Orel,-9.637600256,-18.79811444
Russian_Pinega,-13.57992077,-12.43357551
Russian_Pinezhsky,-13.64699058,-12.32501803
Russian_Pskov,-11.59990901,-19.30377826
Russian_Ryazan,-9.987335987,-17.7940677
Russian_Smolensk,-9.905904105,-19.85126753
Russian_Tver,-10.55276691,-17.51904727
Russian_Voronez,-9.648071488,-19.1830131
Russian_Yaroslavl,-10.97746873,-17.28688059
Saami,-15.41816108,-9.562781228
Saami_Kola,-14.77852572,-10.47952993
Saharawi,29.11394433,-4.784663757
Sakha,-24.84159062,4.265317025
Sakilli,-0.469664349,24.65456414
Salar,-22.19619467,15.81938077
Samaritan,17.49779038,-11.42460656
Sandawe,34.64276489,9.532539732
Santhal,-2.047509479,29.90092794
Sardinian,9.143625297,-27.48200338
Sarikoli_China,-2.494225266,5.658207578
Saudi,23.34319399,-10.57650187
SaudiA,22.4610999,-10.50074901
SaudiB,22.60020896,-9.508866288
Scottish,-3.298035939,-28.99056564
Selkup,-22.90499275,-1.868634121
Sena,29.53439948,19.0055013
Sengwer,33.69665444,9.699015932
Sephardic_Jew,14.23759702,-14.95791679
Sephardic_Jew_o,13.79866698,-16.86268438
Serbian,-0.058743309,-21.53566023
She,-27.69837738,20.74954235
Sherpa,-23.45137485,13.13642293
Shetlandic,-3.839027971,-29.3866224
Shor,-21.43649346,-0.311458253
Shor_Khakassia,-21.54126074,-0.5562233
Shor_Mountain,-21.44980015,-0.552587628
Sicilian_East,11.467358,-18.20191135
Sicilian_West,11.67011487,-18.89705563
Sindhi,-0.332157815,10.86940049
Slovakian,-5.893061695,-21.0441524
Slovenian,-2.844525041,-21.98605512
Somali,34.05909794,5.59738768
Somali_Kenya,34.08518313,5.974154632
Sorb_Niederlausitz,-7.816854377,-20.6695789
Spanish_Alacant,8.604525511,-31.5645995
Spanish_Andalucia,9.44451016,-31.78598603
Spanish_Aragon,7.796920673,-32.88023557
Spanish_Asturias,9.497122674,-33.45453845
Spanish_Baleares,7.210549912,-30.30408008
Spanish_Barcelones,6.054989348,-32.07794194
Spanish_Camp_de_Tarragona,6.724537835,-31.2047058
Spanish_Canarias,10.9397711,-31.44168058
Spanish_Cantabria,6.887949477,-33.41277347
Spanish_Castello,6.23418081,-32.85920735
Spanish_Castilla_La_Mancha,8.22238581,-31.9628498
Spanish_Castilla_Y_Leon,9.811467898,-32.31006443
Spanish_Cataluna,7.075331695,-32.38077888
Spanish_Catalunya_Central,5.954853053,-31.67249626
Spanish_Eivissa,8.06635177,-30.86446787
Spanish_Extremadura,10.03247073,-31.25450919
Spanish_Galicia,9.438897946,-31.74563882
Spanish_Girona,6.224210302,-31.00476813
Spanish_La_Rioja,5.58598625,-33.44808063
Spanish_Lleida,6.646793571,-31.91900023
Spanish_Mallorca,6.813019882,-30.36922655
Spanish_Menorca,8.175410322,-30.26373792
Spanish_Murcia,9.51966658,-30.83081345
Spanish_Navarra,7.677661963,-33.78486046
Spanish_Pais_Vasco,6.816295587,-35.39046386
Spanish_Penedes,5.980612667,-30.98679356
Spanish_Peri-Barcelona,6.554910656,-31.52241126
Spanish_Pirineu,6.95421368,-32.67776017
Spanish_Soria,4.873129361,-33.03488299
Spanish_Terres_de_l'Ebre,7.568816395,-31.81310585
Spanish_Valencia,7.783320006,-32.31314012
Sri_Lankan,-0.113008977,22.17975415
Sudanese,33.31782716,11.44305603
Surui,-37.53705808,-9.774707437
Swedish,-4.382230278,-28.12896451
Swiss_French,3.829559445,-29.24256775
Swiss_German,0.511957333,-28.7782712
Swiss_Italian,7.382269381,-23.39166807
Syrian,17.66127313,-9.696664686
Syrian_Jew,15.87062083,-11.82319337
Tabasaran,12.82552888,3.612179075
Tajik_Ayni,-2.814794173,4.811215924
Tajik_Badakshan,-2.057460945,5.331862178
Tajik_Hisor,-2.809976952,4.829722021
Tajik_Ishkashim,-1.855498581,5.622160128
Tajik_Kulob,-2.364314382,4.836615605
Tajik_Rushan,-1.813696188,4.560898493
Tajik_Shugnan,-1.856060069,4.858282842
Tajik_Yagnobi,-1.539881225,4.085591542
Talysh_Azerbaijan,9.338979941,-3.532346835
Tamang,-20.18948543,14.7555326
Tamils_GBR,-0.290316404,22.544898
Tarkalani,-0.829349498,8.017739033
Tatar_Crimean_steppe,-16.44542386,-4.826272648
Tatar_Kazan,-14.38474581,-9.476896987
Tatar_Lipka,-16.1174333,-5.610300173
Tatar_Mishar,-13.90891601,-10.13665261
Tatar_Siberian,-19.91784911,-2.571764978
Tatar_Siberian_Zabolotniye,-21.28688685,-2.540242797
Telugu_GBR,-0.346771424,21.68287071
Thai,-23.77438962,25.29429903
Tharu,-16.7108282,15.41745336
Tibetan_Chamdo,-24.63311824,13.36152507
Tibetan_Gangcha,-23.46059261,13.92786076
Tibetan_Gannan,-23.38630358,15.60074133
Tibetan_Lhasa,-24.01429449,13.59097969
Tibetan_Nagqu,-24.26550813,13.28471496
Tibetan_Shannan,-23.55304995,13.49216441
Tibetan_Shigatse,-23.81217327,13.44965483
Tibetan_Xinlong,-26.00402799,16.06195547
Tibetan_Xunhua,-23.41767277,14.36951936
Tibetan_Yajiang,-24.77929332,14.21822537
Tibetan_Yunnan,-25.24557256,14.38015207
Tikar_South,29.25139028,21.48517229
Tlingit,-25.49921413,-2.949856523
Todzin,-24.22906682,3.009897318
Tripuri,-19.7400572,16.01164631
Tswa,28.91156011,19.25677752
Tu,-23.78487375,15.13920182
Tubalar,-20.99089655,-0.581375515
Tujia,-27.08768631,20.14099797
Tunisian,28.37790731,-6.01582534
Tunisian_Berber_Matmata,28.79659532,-5.835098095
Tunisian_Berber_Tamezret,29.13749943,-6.236649515
Tunisian_Berber_Zraoua,28.89799991,-6.524117335
Tunisian_Douz,27.77067376,-5.690839429
Tunisian_Jew,15.44431676,-13.89265925
Tunisian_Rbaya,26.77932862,-7.109196908
Turkish_Adana,7.193191286,-4.31660658
Turkish_Aydin,5.459330263,-4.52187233
Turkish_Balikesir,5.215237227,-4.6628078
Turkish_Central,6.694271043,-4.349390691
Turkish_Deliorman,2.935689569,-19.53429963
Turkish_East,8.795537062,-4.402376706
Turkish_Kayseri,7.336968333,-4.402402057
Turkish_North,5.829639065,-4.365752665
Turkish_Northwest,5.190705102,-4.509652968
Turkish_Rumeli,3.055649773,-19.3722049
Turkish_South,5.410947183,-4.131101713
Turkish_Southwest,5.307170065,-4.374227347
Turkish_Trabzon,14.35234401,-5.005000137
Turkmen,-16.55213678,-4.127691126
Turkmen_Uzbekistan,-16.62742578,-4.058294404
Tuvinian,-23.43767226,2.777113847
Udi,12.56748787,-4.16393988
Udmurt,-15.19834241,-9.030507353
Ukrainian_Chernihiv,-9.220964272,-19.48983363
Ukrainian_Dnipro,-9.1693582,-18.66387965
Ukrainian_Lviv,-6.925187115,-20.25310987
Ukrainian_Rivne,-8.78036064,-19.54385231
Ukrainian_Sumy,-9.174141018,-19.93469103
Ukrainian_Zakarpattia,-5.265040739,-21.0036006
Ukrainian_Zhytomyr,-8.737610204,-19.7244021
Ukrainian_Zhytomyr_o,12.4206825,-18.81791788
Ulchi,-25.35513014,6.842773119
Umbundu,29.17558981,20.44107109
Uthmankhel,-0.916677852,8.050871853
Uttar_Pradesh,0.970118056,21.92398178
Uygur,-18.57174951,-1.723089528
Uzbek,-18.0607423,-2.509707927
Velamas,-0.61395739,21.08053132
Vellalar,-0.805045203,21.50034218
Vepsian,-13.32993636,-12.91989389
Vizayan,-25.65558357,27.68961852
Welsh,-2.690917153,-28.73124862
Wichi,-37.36928558,-9.254321006
Xibo,-25.22639924,9.815415524
Yadava,-0.012248011,22.67150626
Yakut,-24.83158945,4.211068516
Yao,29.00170938,18.23187418
Yemenite_Al_Bayda,23.24410087,-9.736727406
Yemenite_Al_Jawf,23.14593649,-10.48361626
Yemenite_Amran,22.49808648,-9.944387301
Yemenite_Dhamar,23.11173616,-9.623144008
Yemenite_Jew,22.90658241,-10.41963898
Yemenite_Ma'rib,23.18441221,-10.00032042
Yemenite_Mahra,23.67616092,-10.48810169
Yi,-26.05212479,15.79736644
Yoruba,30.12147423,24.02935465
Yugur,-24.51209927,15.80992895
Yukagir_Forest,-20.41567046,-2.924215925
Yukagir_Tundra,-26.68066541,3.25015474
Yukpa,-37.41976259,-8.47826771
Yusufzai,-0.79780608,8.559805599
Zapotec,-35.89116895,-8.667629221
Zhuang,-27.21992297,23.40364638
